id,sentence1,sentence2,dm1,dm2
2658,"Founded in 2003, LMSA's land trusts realized that independent, small non profits might never gain recognition as influencial players in the vast Great Lakes Basin.","ten organizations, collectively protecting thousands of acres, would put land trusts, the critical link to local, private land conservation, on the map of great lakes protection.","together,","however,"
5864,These include long-term strategies to increase the productivity of our workforce and our economy by investing in higher education and in our infrastructure.,spending on economic development through tax expenditures is growing far more quickly than the state budget as a whole (see figure 38).,"notably,","however,"
4667,"Indeed, little more than a dozen documents refer to them in the CIA Records Search Tool holdings at the National Archive in College Park.",at one point they were referred to as requirements/reports officers.,"significantly,","however,"
5385,I'm so happy to see a router that's not just cheap - but you can also play games on!!!,it does indeed appear that your isp is doing something silly redirecting ports.,"seriously,","though,"
1530,i hardly saw my surroundings!,"over the sheer number of repeated days at the park, i came to see the beauty in joel's way of being.","gradually,","though,"
6324,... routes would take us in and through everywhere but this city.,we can't avoid it.,"lately,","however,"
1590,GP: Do you agree that your suggestion is along similar lines...to split concepts into nonlinguistic and linguistic concepts ...?,the devil's in the details.,"perhaps,",but
3963,"Over the last four years, journalists have been parroting Obama's talking points.",they rephrase the words slightly.,"usually,","however,"
2174,the patient struggles to forget the traumatic event and frequently develops emotional numbness and event-related amnesia.,"there is a mental flashback, and the patient re-experiences the painful circumstance in the form of intrusive dreams and disturbing thoughts and memories, which resemble or recall the trauma.","often,","however,"
3541,"in the past, that text was generally hidden in dense legalese behind a link that, honestly, no one ever reads.","birthdate has become a required field in signup forms, such that a simple bit of javascript math can prevent those under 13 from registering.","increasingly,","though,"
5799,Is it immature of me to detract a star from my rating?,"when an author kills my favorite character, and then proceeds to rub salt in an open wound, there must be consequences.","probably,",but
1175,"Worth 1 year, $3 million?","i don't think he'll come that cheap, nor do i think he's down with the platoon role.","absolutely,",but
2260,Is the Congress indifferent or hostile to fixing the error?,that isn't clear either.,"perhaps,",but
4709,Click to expand....,that does not excuse the rude behavior/arrogance of anyone and that includes researchers.,"absolutely,",but
2921,"When the high school American football players Trent Mays and Ma'lik Richmond were arrested on suspicion of rape in Steubenville, Ohio, last August, the international media barely reacted.",what happened on the evening of 11 august last year and early the next morning was all anyone could talk about.,"locally,","however,"
2146,Yet he does not seem to notice either.,the soul fragment in harry is gaining strength through its attachment to harry's complete and healthy soul.,"perhaps,","though,"
1349,"""I do get lectured by blue-haired ladies from time to time, who tell me, 'You have ruined this Mercedes,' ""Hieronimus said.",a smile is the reaction from artscape visitors.,"mostly,","though,"
5731,"The reason for this is that, when the second interlayer insulating film 15 has a step, the second interconnects 17 to be formed thereon may disadvantageously be disconnected at the step.","when the force per unit thickness is constant, a thicker layer results in a stronger tensile or compressive stress.","generally,","however,"
743,"""It's the same as trying to touch the paintings in the Met,"" he said.",the metropolitan museum of art doesn't offer classes that teach patrons how to handle tintorettos and renoirs.,"perhaps,",but
251,"I took a psychology class which hasn't left too many memories, but I'm sure I got a few good things out of it.",i learned how to socialize.,"mostly,","though,"
2285,"It is likely that the street was named for him, and then corrupted to its present form.",the street contained an old foundry once used as a place of worship by john wesley.,"happily,","though,"
